"id","timestamp","owmtemperature","temperature","owmpressure","pressure","owmhumidity","humidity","sensorwindspeed","owmwindspeed","owmwinddegree","light","owmweathername","owmweatherdesc"
"2804","2016-01-05 20:46:16","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2805","2016-01-05 20:46:46","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2806","2016-01-05 20:47:17","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2807","2016-01-05 20:47:47","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2808","2016-01-05 20:48:17","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2809","2016-01-05 20:48:47","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2810","2016-01-05 20:49:17","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2811","2016-01-05 20:49:47","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2812","2016-01-05 20:50:17","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2813","2016-01-05 20:50:48","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2814","2016-01-05 20:51:18","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2815","2016-01-05 20:51:48","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2816","2016-01-05 20:52:18","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2817","2016-01-05 20:52:48","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2818","2016-01-05 20:53:18","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2819","2016-01-05 20:53:48","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2820","2016-01-05 20:54:18","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2821","2016-01-05 20:54:49","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2822","2016-01-05 20:55:19","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2823","2016-01-05 20:55:49","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2824","2016-01-05 20:56:19","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2825","2016-01-05 20:56:49","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2826","2016-01-05 20:57:19","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2827","2016-01-05 20:57:49","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2828","2016-01-05 20:58:19","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2829","2016-01-05 20:58:49","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2830","2016-01-05 20:59:20","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2831","2016-01-05 20:59:50","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2832","2016-01-05 21:00:20","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2833","2016-01-05 21:00:50","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2834","2016-01-05 21:01:20","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2835","2016-01-05 21:01:50","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2836","2016-01-05 21:02:20","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2837","2016-01-05 21:02:51","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2838","2016-01-05 21:03:21","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2839","2016-01-05 21:03:51","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2840","2016-01-05 21:04:21","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2841","2016-01-05 21:04:51","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2842","2016-01-05 21:05:21","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2843","2016-01-05 21:05:51","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2844","2016-01-05 21:06:21","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2845","2016-01-05 21:06:51","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2846","2016-01-05 21:07:22","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2847","2016-01-05 21:07:52","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2848","2016-01-05 21:08:22","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2849","2016-01-05 21:08:52","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2850","2016-01-05 21:09:22","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2851","2016-01-05 21:09:52","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2852","2016-01-05 21:10:22","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2853","2016-01-05 21:10:52","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2854","2016-01-05 21:11:23","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2855","2016-01-05 21:11:53","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2856","2016-01-05 21:12:23","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2857","2016-01-05 21:12:53","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2858","2016-01-05 21:13:23","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2859","2016-01-05 21:13:53","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2860","2016-01-05 21:14:23","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2861","2016-01-05 21:14:53","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2862","2016-01-05 21:15:24","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2863","2016-01-05 21:15:54","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2864","2016-01-05 21:16:24","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2865","2016-01-05 21:16:54","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2866","2016-01-05 21:17:24","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2867","2016-01-05 21:17:54","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2868","2016-01-05 21:18:24","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2869","2016-01-05 21:18:55","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2870","2016-01-05 21:19:25","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2871","2016-01-05 21:19:55","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2872","2016-01-05 21:20:25","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2873","2016-01-05 21:20:55","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2874","2016-01-05 21:21:25","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2875","2016-01-05 21:21:55","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2876","2016-01-05 21:22:25","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2877","2016-01-05 21:22:56","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2878","2016-01-05 21:23:26","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2879","2016-01-05 21:23:56","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2880","2016-01-05 21:24:26","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2881","2016-01-05 21:24:56","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2882","2016-01-05 21:25:26","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2883","2016-01-05 21:25:56","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2884","2016-01-05 21:26:26","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2885","2016-01-05 21:26:56","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2886","2016-01-05 21:27:27","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2887","2016-01-05 21:27:57","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2888","2016-01-05 21:28:27","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2889","2016-01-05 21:28:57","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2890","2016-01-05 21:29:27","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2891","2016-01-05 21:29:57","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2892","2016-01-05 21:30:27","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2893","2016-01-05 21:30:57","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2894","2016-01-05 21:31:28","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2895","2016-01-05 21:31:58","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2896","2016-01-05 21:32:28","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2897","2016-01-05 21:32:58","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2898","2016-01-05 21:33:28","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2899","2016-01-05 21:33:58","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2900","2016-01-05 21:34:28","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2901","2016-01-05 21:34:59","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2902","2016-01-05 21:35:29","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2903","2016-01-05 21:35:59","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2904","2016-01-05 21:36:29","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2905","2016-01-05 21:36:59","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2906","2016-01-05 21:37:29","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2907","2016-01-05 21:37:59","4.100000593397352",NULL,"999",NULL,"81",NULL,"-1","8.859999656677246","280","-1","Rain","light intensity shower rain"
"2908","2016-01-05 21:38:29","4.027777777777778",NULL,"999",NULL,"86",NULL,"-1","6.699999809265137","150","-1","Rain","light rain"
"2909","2016-01-05 21:38:59","4.027777777777778",NULL,"999",NULL,"86",NULL,"-1","6.699999809265137","150","-1","Rain","light rain"
"2910","2016-01-05 21:39:30","4.027777777777778",NULL,"999",NULL,"86",NULL,"-1","6.699999809265137","150","-1","Rain","light rain"
"2911","2016-01-05 21:40:00","4.027777777777778",NULL,"999",NULL,"86",NULL,"-1","6.699999809265137","150","-1","Rain","light rain"
"2912","2016-01-05 21:40:30","4.027777777777778",NULL,"999",NULL,"86",NULL,"-1","6.699999809265137","150","-1","Rain","light rain"
"2913","2016-01-05 21:41:00","4.027777777777778",NULL,"999",NULL,"86",NULL,"-1","6.699999809265137","150","-1","Rain","light rain"
"2914","2016-01-05 21:41:30","4.027777777777778",NULL,"999",NULL,"86",NULL,"-1","6.699999809265137","150","-1","Rain","light rain"
"2915","2016-01-05 21:42:00","4.027777777777778",NULL,"999",NULL,"86",NULL,"-1","6.699999809265137","150","-1","Rain","light rain"
"2916","2016-01-05 21:42:30","4.027777777777778",NULL,"999",NULL,"86",NULL,"-1","6.699999809265137","150","-1","Rain","light rain"
"2917","2016-01-05 21:43:00","4.027777777777778",NULL,"999",NULL,"86",NULL,"-1","6.699999809265137","150","-1","Rain","light rain"
"2918","2016-01-05 21:43:31","4.027777777777778",NULL,"999",NULL,"86",NULL,"-1","6.699999809265137","150","-1","Rain","light rain"
"2919","2016-01-05 21:44:01","4.027777777777778",NULL,"999",NULL,"86",NULL,"-1","6.699999809265137","150","-1","Rain","light rain"
"2920","2016-01-05 21:44:31","4.027777777777778",NULL,"999",NULL,"86",NULL,"-1","6.699999809265137","150","-1","Rain","light rain"
"2921","2016-01-05 21:45:02","4.027777777777778",NULL,"999",NULL,"86",NULL,"-1","6.699999809265137","150","-1","Rain","light rain"
"2922","2016-01-05 21:45:32","4.027777777777778",NULL,"999",NULL,"86",NULL,"-1","6.699999809265137","150","-1","Rain","light rain"
"2923","2016-01-05 21:46:02","4.027777777777778",NULL,"999",NULL,"86",NULL,"-1","6.699999809265137","150","-1","Rain","light rain"
"2924","2016-01-05 21:46:32","4.027777777777778",NULL,"999",NULL,"86",NULL,"-1","6.699999809265137","150","-1","Rain","light rain"
"2925","2016-01-05 21:47:02","4.027777777777778",NULL,"999",NULL,"86",NULL,"-1","6.699999809265137","150","-1","Rain","light rain"
"2926","2016-01-05 21:47:33","4.027777777777778",NULL,"999",NULL,"86",NULL,"-1","6.699999809265137","150","-1","Rain","light rain"
"2927","2016-01-05 21:48:03","4.027777777777778",NULL,"999",NULL,"86",NULL,"-1","6.699999809265137","150","-1","Rain","light rain"
"2928","2016-01-05 21:48:33","4.027777777777778",NULL,"999",NULL,"86",NULL,"-1","6.699999809265137","150","-1","Rain","light rain"
"2929","2016-01-05 21:49:04","4.027777777777778",NULL,"999",NULL,"86",NULL,"-1","6.699999809265137","150","-1","Rain","light rain"
"2930","2016-01-05 21:49:34","4.027777777777778",NULL,"999",NULL,"86",NULL,"-1","6.699999809265137","150","-1","Rain","light rain"
"2931","2016-01-05 21:50:05","4.027777777777778",NULL,"999",NULL,"86",NULL,"-1","6.699999809265137","150","-1","Rain","light rain"
"2932","2016-01-05 21:50:35","4.027777777777778",NULL,"999",NULL,"86",NULL,"-1","6.699999809265137","150","-1","Rain","light rain"
"2933","2016-01-05 21:51:05","4.027777777777778",NULL,"999",NULL,"86",NULL,"-1","6.699999809265137","150","-1","Rain","light rain"
"2934","2016-01-05 21:51:35","4.027777777777778",NULL,"999",NULL,"86",NULL,"-1","6.699999809265137","150","-1","Rain","light rain"
"2935","2016-01-05 21:52:05","4.027777777777778",NULL,"999",NULL,"86",NULL,"-1","6.699999809265137","150","-1","Rain","light rain"
"2936","2016-01-05 21:52:35","4.027777777777778",NULL,"999",NULL,"86",NULL,"-1","6.699999809265137","150","-1","Rain","light rain"
"2937","2016-01-05 21:53:05","4.027777777777778",NULL,"999",NULL,"86",NULL,"-1","6.699999809265137","150","-1","Rain","light rain"
"2938","2016-01-05 21:53:35","4.027777777777778",NULL,"999",NULL,"86",NULL,"-1","6.699999809265137","150","-1","Rain","light rain"
"2939","2016-01-05 21:54:05","4.027777777777778",NULL,"999",NULL,"86",NULL,"-1","6.699999809265137","150","-1","Rain","light rain"
"2940","2016-01-05 21:54:36","4.027777777777778",NULL,"999",NULL,"86",NULL,"-1","6.699999809265137","150","-1","Rain","light rain"
"2941","2016-01-05 21:55:06","4.027777777777778",NULL,"999",NULL,"86",NULL,"-1","6.699999809265137","150","-1","Rain","light rain"
"2942","2016-01-05 21:55:36","4.027777777777778",NULL,"999",NULL,"86",NULL,"-1","6.699999809265137","150","-1","Rain","light rain"
"2943","2016-01-05 21:56:06","4.027777777777778",NULL,"999",NULL,"86",NULL,"-1","6.699999809265137","150","-1","Rain","light rain"
"2944","2016-01-05 21:56:36","4.027777777777778",NULL,"999",NULL,"86",NULL,"-1","6.699999809265137","150","-1","Rain","light rain"
"2945","2016-01-05 21:57:06","4.027777777777778",NULL,"999",NULL,"86",NULL,"-1","6.699999809265137","150","-1","Rain","light rain"
"2946","2016-01-05 21:57:36","4.027777777777778",NULL,"999",NULL,"86",NULL,"-1","6.699999809265137","150","-1","Rain","light rain"
"2947","2016-01-05 21:58:07","4.027777777777778",NULL,"999",NULL,"86",NULL,"-1","6.699999809265137","150","-1","Rain","light rain"
"2948","2016-01-05 21:58:39","-300",NULL,"-1",NULL,"-1",NULL,"-1","-1","-1","-1","N/A","N/A"
"2949","2016-01-05 21:59:09","4.027777777777778",NULL,"999",NULL,"86",NULL,"-1","6.699999809265137","150","-1","Rain","light rain"
"2950","2016-01-05 21:59:39","4.027777777777778",NULL,"999",NULL,"86",NULL,"-1","6.699999809265137","150","-1","Rain","light rain"
"2951","2016-01-05 22:00:10","4.027777777777778",NULL,"999",NULL,"86",NULL,"-1","6.699999809265137","150","-1","Rain","light rain"
"2952","2016-01-05 22:00:41","4.027777777777778",NULL,"999",NULL,"86",NULL,"-1","6.699999809265137","150","-1","Rain","light rain"
"2953","2016-01-05 22:01:11","4.027777777777778",NULL,"999",NULL,"86",NULL,"-1","6.699999809265137","150","-1","Rain","light rain"
"2954","2016-01-05 22:01:41","4.027777777777778",NULL,"999",NULL,"86",NULL,"-1","6.699999809265137","150","-1","Rain","light rain"
"2955","2016-01-05 22:02:11","3.972223069932726",NULL,"999",NULL,"86",NULL,"-1","3.240000009536743","180","-1","Rain","light rain"
"2956","2016-01-05 22:02:42","3.972223069932726",NULL,"999",NULL,"86",NULL,"-1","3.240000009536743","180","-1","Rain","light rain"
"2957","2016-01-05 22:03:12","3.972223069932726",NULL,"999",NULL,"86",NULL,"-1","3.240000009536743","180","-1","Rain","light rain"
"2958","2016-01-05 22:03:42","3.972223069932726",NULL,"999",NULL,"86",NULL,"-1","3.240000009536743","180","-1","Rain","light rain"
"2959","2016-01-05 22:04:12","3.972223069932726",NULL,"999",NULL,"86",NULL,"-1","3.240000009536743","180","-1","Rain","light rain"
"2960","2016-01-05 22:04:42","3.972223069932726",NULL,"999",NULL,"86",NULL,"-1","3.240000009536743","180","-1","Rain","light rain"
"2961","2016-01-05 22:05:12","3.972223069932726",NULL,"999",NULL,"86",NULL,"-1","3.240000009536743","180","-1","Rain","light rain"
"2962","2016-01-05 22:05:43","3.972223069932726",NULL,"999",NULL,"86",NULL,"-1","3.240000009536743","180","-1","Rain","light rain"
"2963","2016-01-05 22:06:13","3.972223069932726",NULL,"999",NULL,"86",NULL,"-1","3.240000009536743","180","-1","Rain","light rain"
"2964","2016-01-05 22:06:43","3.972223069932726",NULL,"999",NULL,"86",NULL,"-1","3.240000009536743","180","-1","Rain","light rain"
"2965","2016-01-05 22:07:13","3.972223069932726",NULL,"999",NULL,"86",NULL,"-1","3.240000009536743","180","-1","Rain","light rain"
"2966","2016-01-05 22:07:43","3.972223069932726",NULL,"999",NULL,"86",NULL,"-1","3.240000009536743","180","-1","Rain","light rain"
"2967","2016-01-05 22:08:13","3.972223069932726",NULL,"999",NULL,"86",NULL,"-1","3.240000009536743","180","-1","Rain","light rain"
"2968","2016-01-05 22:08:43","3.972223069932726",NULL,"999",NULL,"86",NULL,"-1","3.240000009536743","180","-1","Rain","light rain"
"2969","2016-01-05 22:09:13","3.972223069932726",NULL,"999",NULL,"86",NULL,"-1","3.240000009536743","180","-1","Rain","light rain"
"2970","2016-01-05 22:09:43","3.972223069932726",NULL,"999",NULL,"86",NULL,"-1","3.240000009536743","180","-1","Rain","light rain"
"2971","2016-01-05 22:10:15","3.972223069932726",NULL,"999",NULL,"86",NULL,"-1","3.240000009536743","180","-1","Rain","light rain"
"2972","2016-01-05 22:10:45","3.972223069932726",NULL,"999",NULL,"86",NULL,"-1","3.240000009536743","180","-1","Rain","light rain"
"2973","2016-01-05 22:11:15","3.972223069932726",NULL,"999",NULL,"86",NULL,"-1","3.240000009536743","180","-1","Rain","light rain"
"2974","2016-01-05 22:11:45","3.972223069932726",NULL,"999",NULL,"86",NULL,"-1","3.240000009536743","180","-1","Rain","light rain"
"2975","2016-01-05 22:12:15","3.972223069932726",NULL,"999",NULL,"86",NULL,"-1","3.240000009536743","180","-1","Rain","light rain"
"2976","2016-01-05 22:12:45","3.972223069932726",NULL,"999",NULL,"86",NULL,"-1","3.240000009536743","180","-1","Rain","light rain"
"2977","2016-01-05 22:13:15","3.972223069932726",NULL,"999",NULL,"86",NULL,"-1","3.240000009536743","180","-1","Rain","light rain"
"2978","2016-01-05 22:13:45","3.972223069932726",NULL,"999",NULL,"86",NULL,"-1","3.240000009536743","180","-1","Rain","light rain"
"2979","2016-01-05 22:14:15","3.972223069932726",NULL,"999",NULL,"86",NULL,"-1","3.240000009536743","180","-1","Rain","light rain"
"2980","2016-01-05 22:14:46","3.972223069932726",NULL,"999",NULL,"86",NULL,"-1","3.240000009536743","180","-1","Rain","light rain"
"2981","2016-01-05 22:15:16","3.972223069932726",NULL,"999",NULL,"86",NULL,"-1","3.240000009536743","180","-1","Rain","light rain"
"2982","2016-01-05 22:15:46","3.972223069932726",NULL,"999",NULL,"86",NULL,"-1","3.240000009536743","180","-1","Rain","light rain"
"2983","2016-01-05 22:16:16","3.972223069932726",NULL,"999",NULL,"86",NULL,"-1","3.240000009536743","180","-1","Rain","light rain"
"2984","2016-01-05 22:16:46","3.972223069932726",NULL,"999",NULL,"86",NULL,"-1","3.240000009536743","180","-1","Rain","light rain"
"2985","2016-01-05 22:17:16","3.972223069932726",NULL,"999",NULL,"86",NULL,"-1","3.240000009536743","180","-1","Rain","light rain"
"2986","2016-01-05 22:17:47","3.972223069932726",NULL,"999",NULL,"86",NULL,"-1","3.240000009536743","180","-1","Rain","light rain"
"2987","2016-01-05 22:18:17","3.972223069932726",NULL,"999",NULL,"86",NULL,"-1","3.240000009536743","180","-1","Rain","light rain"
"2988","2016-01-05 22:18:47","3.972223069932726",NULL,"999",NULL,"86",NULL,"-1","3.240000009536743","180","-1","Rain","light rain"
"2989","2016-01-05 22:19:17","3.972223069932726",NULL,"999",NULL,"86",NULL,"-1","3.240000009536743","180","-1","Rain","light rain"
"2990","2016-01-05 22:19:47","3.972223069932726",NULL,"999",NULL,"86",NULL,"-1","3.240000009536743","180","-1","Rain","light rain"
"2991","2016-01-05 22:20:17","3.972223069932726",NULL,"999",NULL,"86",NULL,"-1","3.240000009536743","180","-1","Rain","light rain"
"2992","2016-01-05 22:20:47","3.972223069932726",NULL,"999",NULL,"86",NULL,"-1","3.240000009536743","180","-1","Rain","light rain"
"2993","2016-01-05 22:21:17","3.972223069932726",NULL,"999",NULL,"86",NULL,"-1","3.240000009536743","180","-1","Rain","light rain"
"2994","2016-01-05 22:21:47","3.972223069932726",NULL,"999",NULL,"86",NULL,"-1","3.240000009536743","180","-1","Rain","light rain"
"2995","2016-01-05 22:22:17","3.972223069932726",NULL,"999",NULL,"86",NULL,"-1","3.240000009536743","180","-1","Rain","light rain"
"2996","2016-01-05 22:22:48","3.972223069932726",NULL,"999",NULL,"86",NULL,"-1","3.240000009536743","180","-1","Rain","light rain"
"2997","2016-01-05 22:23:18","3.972223069932726",NULL,"999",NULL,"86",NULL,"-1","3.240000009536743","180","-1","Rain","light rain"
